NROPRESTADOR,PRESTADOR,PLAN,TIPO DE PRESTADOR,ESPECIALIDAD,ZONA,DIRECCION,TELEFONO,BARRIO_LOCALIDAD
-,SANATORIO LA TORRE LOMAS DEL MIRADOR,UNIVERSAL,Profesionales,CIRUGIA GINECOLOGICA,BUENOS AIRES,AV. MOSCONI 1525,2111 5592 97778,LOMAS DEL MIRADOR
-,SANATORIO LA TORRE LOMAS DEL MIRADOR,UNIVERSAL,Profesionales,CIRUGIA LAPAROSCOPICA,BUENOS AIRES,AV. MOSCONI 1525,2111 5592 97778,LOMAS DEL MIRADOR
-,SANATORIO LA TORRE LOMAS DEL MIRADOR,UNIVERSAL,Profesionales,TRAUMATOLOGIA,BUENOS AIRES,AV. MOSCONI 1525,2111 5592 97778,LOMAS DEL MIRADOR
-,SANATORIO LA TORRE LOMAS DEL MIRADOR,UNIVERSAL,Profesionales,CLINICA MEDICA,BUENOS AIRES,AV. MOSCONI 1525,2111 5592 97778,LOMAS DEL MIRADOR
-,SANATORIO LA TORRE LOMAS DEL MIRADOR,UNIVERSAL,Guardia,GUARDIA GENERAL,BUENOS AIRES,AV. MOSCONI 1525,2111 5592 97778,LOMAS DEL MIRADOR
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,TRAUMATOLOGIA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,PEDIATRIA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,CIRUGIA GENERAL,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,NEUMONOLOGIA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,FONOAUDIOLOGIA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,DERMATOLOGIA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Profesionales,CARDIOLOGIA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,ASISTENCIA PEDIATRICA - CLINICA DEL NIÑO,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,BUENOS AIRES,AV. ARTURO ILLIA 3198,4651 8888,SAN JUSTO
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ELECTROCARDIOGRAMA,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ERGOMETRIA,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECOESTRESS,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECOCARDIOGRAFIA,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,PRESUROMETRIA - HOLTER,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO TAC,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,CAPITAL FEDERAL,ACOYTE 287,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ERGOMETRIA,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECOCARDIOGRAFIA,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,PRESUROMETRIA - HOLTER,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO TAC,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,CAPITAL FEDERAL,AMENABAR 1331,0810 777 8876,CABA
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,DENSITOMETRIA OSEA,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECOCARDIOGRAFIA,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ERGOMETRIA,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECOESTRESS,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ECOCARDIOGRAFIA,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,PRESUROMETRIA - HOLTER,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO TAC,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,DERAGOPYAN,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,BUENOS AIRES,PANAMERICANA KM 52.5,0810 777 8876,PILAR
-,TVSALUD - CABA,UNIVERSAL,Sede,ATENCION AL AFILIADO,CAPITAL FEDERAL,Quintino Bocayuva 50,0800 288 8872,CABA
-,TVSALUD - San Isidro,UNIVERSAL,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Fleming 970,4798 8519 4792 4929,SAN ISIDRO
-,TVSALUD - San Miguel,UNIVERSAL,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Pte. Perón 407,4667 7888 4667 7863,MUÑIZ
-,TVSALUD - Lomas de Zamora,UNIVERSAL,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Sarmiento 260,4292 9331,LOMAS DE ZAMORA
-,TVSALUD - Morón,UNIVERSAL,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Vergara 62,4489 0554,MORON
-,TVSALUD - Quilmes,UNIVERSAL,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Vicente López 87,4252 3856,QUILMES
-,TVSALUD - La Plata,UNIVERSAL ,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Calle 39 número 789,0221 4222600 0221 4252618,LA PLATA
-,TVSALUD - Mercedes,UNIVERSAL ,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Calle 23 número 531,02324 424101 02324 430514 02324 430514,MERCEDES
-,TVSALUD - Las Flores,UNIVERSAL ,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Belgrano 734,02244 453121 0224 4 443121,LAS FLORES
-,TVSALUD - Junin,UNIVERSAL ,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Ameghino Nº 35,02362 421721,JUNÍN
-,TVSALUD - Mar del Plata,UNIVERSAL ,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Olazabal 1357,0223 4723216 0223 4751186 0223 4750905,MAR DEL PLATA
-,TVSALUD - Bahía Blanca,UNIVERSAL,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Sarmiento 799,0291 4532772 549 291 4127875,BAHÍA BLANCA
-,TVSALUD - Trenque Lauquen,UNIVERSAL ,Sede,ATENCION AL AFILIADO,BUENOS AIRES,25 de Mayo 244,02392 425333 02392 415333,TRENQUE LAUQUEN
-,QUIÑONES MARÍA,UNIVERSAL ,Profesionales,PEDIATRIA,CAPITAL FEDERAL,BRUSELAS 511 PB 3,11 2520 5549,CABA
-,QUIÑONES MARÍA,UNIVERSAL ,Profesionales,PEDIATRIA,CAPITAL FEDERAL,AV. JUAN B JUSTO 6606 1º 2,11 5106 6057,CABA
-,ARGUS S.A.,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,BUENOS AIRES,COLECTORA ESTE RAMAL ESCOBAR 1249,4014 8900,ING. MASCHWITZ
-,ARGUS S.A.,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,BUENOS AIRES,COLECTORA ESTE RAMAL ESCOBAR 1249,4014 8900,ING. MASCHWITZ
-,ARGUS S.A.,SUPERADOR,Diagnostico y tratamiento,ELECTROMIOGRAFIA,BUENOS AIRES,COLECTORA ESTE RAMAL ESCOBAR 1249,4014 8900,ING. MASCHWITZ
-,ARGUS S.A.,SUPERADOR,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,BUENOS AIRES,COLECTORA ESTE RAMAL ESCOBAR 1249,4014 8900,ING. MASCHWITZ
-,ARGUS S.A.,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,BUENOS AIRES,COLECTORA ESTE RAMAL ESCOBAR 1249,4014 8900,ING. MASCHWITZ
-,ARGUS S.A.,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,BUENOS AIRES,COLECTORA ESTE RAMAL ESCOBAR 1249,4014 8900,ING. MASCHWITZ
-,ARGUS S.A.,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,BUENOS AIRES,COLECTORA ESTE RAMAL ESCOBAR 1249,4014 8900,ING. MASCHWITZ
-,ARGUS S.A.,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,BUENOS AIRES,COLECTORA ESTE RAMAL ESCOBAR 1249,4014 8900,ING. MASCHWITZ
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,AUDIOMETRIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,CARDIOLOGIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,CLINICA MEDICA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,ELECTROCARDIOGRAMA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,GASTROENTEROLOGIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,GINECOLOGIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,NUTRICION Y DIABETES,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,OFTALMOLOGIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,OTOEMISIONES ACUSTICAS,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,PEDIATRIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,PRESUROMETRIA - HOLTER,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,PROCTOLOGIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO TAC,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,TRAUMATOLOGIA ,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,RESOCENTER,SUPERADOR,Profesionales,UROLOGIA,BUENOS AIRES,25 DE MAYO 340 44,5365 9800,MORON
-,CITRON CECILIA,UNIVERSAL ,Profesionales,SALUD MENTAL,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,ESTEVES CARLOS FERNANDO,UNIVERSAL ,Profesionales,SALUD MENTAL,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,MASIA MARTA,UNIVERSAL ,Profesionales,SALUD MENTAL,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,FIGUEROA GABRIELA,UNIVERSAL ,Profesionales,FONOAUDIOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,CONSOLÍ ANTONIO,UNIVERSAL ,Profesionales,CARDIOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,CICCIA JORGE,UNIVERSAL ,Profesionales,CLINICA MEDICA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,MIGUEZ ERICA,UNIVERSAL ,Profesionales,CLINICA MEDICA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,ISSA CLAUDIA,UNIVERSAL ,Profesionales,NUTRICION Y DIABETES,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,FURIOSO ALEJANDRA,UNIVERSAL ,Profesionales,ENDOCRINOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,PULICE NANCY,UNIVERSAL ,Profesionales,FLEBOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,HANDEL CARLOS,UNIVERSAL ,Profesionales,GASTROENTEROLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,ANGELLOTTI MARIA JULIA,UNIVERSAL ,Profesionales,GINECOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,PAPAZIAN JUAN,UNIVERSAL ,Profesionales,KINESIOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,GONZALEZ GISELL,UNIVERSAL ,Profesionales,KINESIOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,GARCÍA GERARDO,UNIVERSAL ,Profesionales,KINESIOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,PERSI GABRIEL,UNIVERSAL ,Profesionales,NEUROLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,ROMERO MARCELA,UNIVERSAL ,Profesionales,NUTRICION Y DIABETES,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,MERELLO RODRIGO NICOLAS,UNIVERSAL ,Profesionales,OFTALMOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,LIBERMAN ORAH,UNIVERSAL ,Profesionales,OTORRINOLARINGOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,GARCÍA MARTA,UNIVERSAL ,Profesionales,PEDIATRIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,SÁLICHE ALICIA,UNIVERSAL ,Profesionales,PEDIATRIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,SANDOVAL NANCY,UNIVERSAL ,Profesionales,SALUD MENTAL,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,KOVAC ERNESTO,UNIVERSAL ,Profesionales,TRAUMATOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,GRANT PAMELA,UNIVERSAL ,Profesionales,CLINICA MEDICA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,GARCIA MILAGROS,UNIVERSAL ,Profesionales,OFTALMOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,TOMASZUK GISELLE,UNIVERSAL ,Profesionales,NEUMONOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,FOENQUINOS ROMINA,UNIVERSAL ,Profesionales,DERMATOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,DE ROSA FEDERICO,UNIVERSAL ,Profesionales,CIRUGIA GENERAL,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,SILBERSTEIN ALEJANDRO,UNIVERSAL ,Profesionales,CARDIOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,GORLA MARTIN,UNIVERSAL ,Profesionales,UROLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,BEDETTI ENRIQUE,UNIVERSAL ,Profesionales,TRAUMATOLOGIA,CAPITAL FEDERAL,QUINTINO BOCAYUVA 50, 5491157438721  5491134000070,CABA
-,TVSALUD - San Justo,UNIVERSAL,Sede,ATENCION AL AFILIADO,BUENOS AIRES,Presidente Juan Domingo Peron 3129,4441 0092 4441 0098,SAN JUSTO
-,MASTRANGELO GABRIELA,UNIVERSAL,Profesionales,PEDIATRIA,BUENOS AIRES,AMOEDO 980,2084 1459 WSP 11 2252 5928,QUILMES
-,API - ATENCION PEDIATRICA INTEGRAL,UNIVERSAL,Clinicas y sanatorios para internacion,CIRUGIA GENERAL,CAPITAL FEDERAL,LAVALLE 1974,5567 2114 3226 0694,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Profesionales,ONCOLOGIA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Profesionales,CIRUGIA PLASTICA Y REPARADORA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Diagnostico y tratamiento,ECODOPPLER,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Diagnostico y tratamiento,ECOGRAFIA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Profesionales,CIRUGIA CARDIOVASCULAR,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Profesionales,CIRUGIA CABEZA Y CUELLO,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Profesionales,CIRUGIA TORACICA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Profesionales,HEPATOLOGIA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Profesionales,TRAUMATOLOGIA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Diagnostico y tratamiento,ANATOMIA PATOLOGICA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Diagnostico y tratamiento,ECOCARDIOGRAFIA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
-,CLINICA DE LA ESPERANZA,UNIVERSAL ,Diagnostico y tratamiento,ELECTROCARDIOGRAMA,CAPITAL FEDERAL,HIDALGO 775,4958 5393 4958 1256 4981 2778,CABA
