NROPRESTADOR,PRESTADOR,PLAN,TIPO DE PRESTADOR,ESPECIALIDAD,ZONA,DIRECCION,TELEFONO,BARRIO_LOCALIDAD
576,ASOC.GREMIAL MEDICA DEL DPTO.SAN JUSTO,UNIVERSAL,Profesionales,CARDIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Justo
576,ASOC.GREMIAL MEDICA DEL DPTO.SAN JUSTO,UNIVERSAL,Profesionales,GINECOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Justo
576,ASOC.GREMIAL MEDICA DEL DPTO.SAN JUSTO,UNIVERSAL,Profesionales,PEDIATRIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Justo
576,ASOC.GREMIAL MEDICA DEL DPTO.SAN JUSTO,UNIVERSAL,Profesionales,TRAUMATOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Justo
576,ASOC.GREMIAL MEDICA DEL DPTO.SAN JUSTO,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Justo
576,ASOC.GREMIAL MEDICA DEL DPTO.SAN JUSTO,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Justo
55282,ASOC.SANAT.CLIN.Y HOSP.SAN JERONIMO,UNIVERSAL,Profesionales,CARDIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Galvez
55282,ASOC.SANAT.CLIN.Y HOSP.SAN JERONIMO,UNIVERSAL,Profesionales,GINECOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Galvez
55282,ASOC.SANAT.CLIN.Y HOSP.SAN JERONIMO,UNIVERSAL,Profesionales,PEDIATRIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Galvez
55282,ASOC.SANAT.CLIN.Y HOSP.SAN JERONIMO,UNIVERSAL,Profesionales,TRAUMATOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Galvez
55282,ASOC.SANAT.CLIN.Y HOSP.SAN JERONIMO,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Galvez
55282,ASOC.SANAT.CLIN.Y HOSP.SAN JERONIMO,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Galvez
69550,ASOCIACION CIVIL DE PEDIATRAS SANTA FE,UNIVERSAL,Profesionales,PEDIATRIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Santa Fe Capital
595,ASOCIACION GREMIAL MEDICA DEL DPTO.VERA,UNIVERSAL,Profesionales,KINESIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Vera
595,ASOCIACION GREMIAL MEDICA DEL DPTO.VERA,UNIVERSAL,Profesionales,GINECOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Vera
595,ASOCIACION GREMIAL MEDICA DEL DPTO.VERA,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Vera
595,ASOCIACION GREMIAL MEDICA DEL DPTO.VERA,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Vera
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,CLINICA MEDICA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,INFECTOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,NEFROLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,NEUMONOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,NEUROLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,OBSTETRICIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,OFTALMOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
573,ASOCIACION MED.DEL DEPTO.GRAL.OBLIGADO,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,CLINICA MEDICA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,INFECTOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,NEFROLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,NEUMONOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,NEUROLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,OBSTETRICIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,OFTALMOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
5224,ASOCIACION MEDICA DEL DPTO SAN MARTIN,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,CLINICA MEDICA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,INFECTOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,NEFROLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,NEUMONOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,NEUROLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,OBSTETRICIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,OFTALMOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
589,ASOCIACION MEDICA DEL DPTO.SAN CRISTOBAL,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Ceres
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,CLINICA MEDICA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,INFECTOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,NEFROLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,NEUMONOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,NEUROLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,OBSTETRICIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,OFTALMOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
571,ASOCIACION MEDICA DEL DTO DE CASTELLANOS,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
314,CIR.DE KINES.FIS.TER.FIS.DE CASTELLANOS,UNIVERSAL,Profesionales,KINESIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Rafaela
7618,CIRC.KIN.FIS. Y TER.FIS.DE LAS COLONIAS,UNIVERSAL,Profesionales,KINESIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Esperanza
1182,CIRC.KIN.FIS.Y TER.FIS.DE GRAL OBLIGADO,UNIVERSAL,Profesionales,KINESIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Reconquista
3053,CIRC.PROF.DE LA REHABILITACION,UNIVERSAL,Profesionales,KINESIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,San Jorge
599,CIRC.KINES.FISIOT.Y TERAP.FISICOS STA.FE,UNIVERSAL,Profesionales,KINESIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Santa Fe Capital
7016,CLINICA SAN ROQUE S.R.L.,UNIVERSAL,Profesionales,CARDIOLOGIA,SANTA FE,Corrientes 1770,03483 42 2073,Vera
7016,CLINICA SAN ROQUE S.R.L.,UNIVERSAL,Profesionales,GINECOLOGIA,SANTA FE,Corrientes 1770,03483 42 2073,Vera
7016,CLINICA SAN ROQUE S.R.L.,UNIVERSAL,Profesionales,PEDIATRIA,SANTA FE,Corrientes 1770,03483 42 2073,Vera
7016,CLINICA SAN ROQUE S.R.L.,UNIVERSAL,Profesionales,TRAUMATOLOGIA,SANTA FE,Corrientes 1770,03483 42 2073,Vera
7016,CLINICA SAN ROQUE S.R.L.,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,SANTA FE,Corrientes 1770,03483 42 2073,Vera
6897,CLINICA SUNCHALES,UNIVERSAL,Profesionales,CARDIOLOGIA,SANTA FE,1ro de Mayo 174,03413 41 6732,Sunchales
6897,CLINICA SUNCHALES,UNIVERSAL,Profesionales,GINECOLOGIA,SANTA FE,1ro de Mayo 174,03413 41 6732,Sunchales
6897,CLINICA SUNCHALES,UNIVERSAL,Guardia,GUARDIA GENERAL,SANTA FE,1ro de Mayo 174,03413 41 6732,Sunchales
6897,CLINICA SUNCHALES,UNIVERSAL,Profesionales,PEDIATRIA,SANTA FE,1ro de Mayo 174,03413 41 6732,Sunchales
6897,CLINICA SUNCHALES,UNIVERSAL,Profesionales,TRAUMATOLOGIA,SANTA FE,1ro de Mayo 174,03413 41 6732,Sunchales
6897,CLINICA SUNCHALES,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,SANTA FE,1ro de Mayo 174,03413 41 6732,Sunchales
2806,COL.FONOAUDIOLOGOS PCIA.SANTA FE 1RA CIR,UNIVERSAL,Profesionales,FONOAUDIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Santa Fe Capital
7798,COLEGIO DE PSICOPEDAGOGOS 1RA CIRCUNSC.,UNIVERSAL,Profesionales,SALUD MENTAL,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Santa Fe Capital
64842,G.M. AGRUPACION DE COLABORACION,UNIVERSAL,Profesionales,CARDIOLOGIA,SANTA FE,San Lorenzo 2780,0342 455 7161,Santa Fe Capital
64842,G.M. AGRUPACION DE COLABORACION,UNIVERSAL,Profesionales,CLINICA MEDICA,SANTA FE,San Lorenzo 2780,0342 455 7161,Santa Fe Capital
64842,G.M. AGRUPACION DE COLABORACION,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,SANTA FE,San Lorenzo 2780,0342 455 7161,Santa Fe Capital
64842,G.M. AGRUPACION DE COLABORACION,UNIVERSAL,Profesionales,GINECOLOGIA,SANTA FE,San Lorenzo 2780,0342 455 7161,Santa Fe Capital
64842,G.M. AGRUPACION DE COLABORACION,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,SANTA FE,San Lorenzo 2780,0342 455 7161,Santa Fe Capital
7209,OTORRINOLARINGOLOGOS SANTAFESINOS S.A.,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Santa Fe Capital
1672,SERVICIOS OFTALMOLOGICOS S.A.,UNIVERSAL,Profesionales,OFTALMOLOGIA,SANTA FE,San Jeronimo 3033,0342 525 1771,Santa Fe Capital
584,SOC. DE BIOQUIM. DEL DPTO LAS COLONIAS,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Esperanza
567,SOCIEDAD DE BIOQUIMICOS DE SANTA FE,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Santa Fe Capital
585,SOCIEDAD MEDICA DEPTO.LAS COLONIAS,UNIVERSAL,Profesionales,CARDIOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Esperanza
585,SOCIEDAD MEDICA DEPTO.LAS COLONIAS,UNIVERSAL,Profesionales,GINECOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Esperanza
585,SOCIEDAD MEDICA DEPTO.LAS COLONIAS,UNIVERSAL,Profesionales,PEDIATRIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Esperanza
585,SOCIEDAD MEDICA DEPTO.LAS COLONIAS,UNIVERSAL,Profesionales,TRAUMATOLOGIA,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Esperanza
585,SOCIEDAD MEDICA DEPTO.LAS COLONIAS,UNIVERSAL,Guardia,GUARDIA GENERAL,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Esperanza
585,SOCIEDAD MEDICA DEPTO.LAS COLONIAS,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,SANTA FE,Contactarse con Seccional,Tel. 0342 4553141 int 11 20 Cel. 0342 154225226,Esperanza
63635,ASOCIACION MUTUAL PROACTIVA DE SALUD,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,ROSARIO,San Juan 3041,0810 555 0505,Rosario
63635,ASOCIACION MUTUAL PROACTIVA DE SALUD,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,ROSARIO,San Juan 3041,0810 555 0505,Rosario
63635,ASOCIACION MUTUAL PROACTIVA DE SALUD,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,ROSARIO,San Juan 3041,0810 555 0505,Rosario
63635,ASOCIACION MUTUAL PROACTIVA DE SALUD,SUPERADOR,Guardia,GUARDIA PEDIATRICA,ROSARIO,San Juan 3041,0810 555 0505,Rosario
63635,ASOCIACION MUTUAL PROACTIVA DE SALUD,SUPERADOR,Profesionales,CLINICA MEDICA,ROSARIO,San Juan 3041,0810 555 0505,Rosario
63635,ASOCIACION MUTUAL PROACTIVA DE SALUD,SUPERADOR,Profesionales,GINECOLOGIA,ROSARIO,San Juan 3041,0810 555 0505,Rosario
63635,ASOCIACION MUTUAL PROACTIVA DE SALUD,SUPERADOR,Profesionales,TRAUMATOLOGIA,ROSARIO,San Juan 3041,0810 555 0505,Rosario
63635,ASOCIACION MUTUAL PROACTIVA DE SALUD,SUPERADOR,Profesionales,GASTROENTEROLOGIA,ROSARIO,San Juan 3041,0810 555 0505,Rosario
63635,ASOCIACION MUTUAL PROACTIVA DE SALUD,SUPERADOR,Profesionales,CIRUGIA GENERAL,ROSARIO,San Juan 3041,0810 555 0505,Rosario
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,CARDIOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,CIRUGIA PLASTICA Y REPARADORA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,DERMATOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,ENDOCRINOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,KINESIOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,GASTROENTEROLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,GINECOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,INFECTOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,NEFROLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,NEUMONOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,NEUROLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,NUTRICION Y DIABETES,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,OBSTETRICIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,OFTALMOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,ONCOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,TRAUMATOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,OTORRINOLARINGOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,PEDIATRIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,REUMATOLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
9589,FIDEICOMISO SANATORIO GARAY,SUPERADOR,Profesionales,UROLOGIA,SANTA FE,Rivadavia 3130,0342 456 1101,Santa Fe Capital
7346,INSTITUTO RIZZOLI SRL,SUPERADOR,Profesionales,CARDIOLOGIA,SANTA FE,Belgrano 3101,0342 455 5403,Santa Fe Capital
7346,INSTITUTO RIZZOLI SRL,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,SANTA FE,Belgrano 3101,0342 455 5403,Santa Fe Capital
7346,INSTITUTO RIZZOLI SRL,SUPERADOR,Profesionales,GINECOLOGIA,SANTA FE,Belgrano 3101,0342 455 5403,Santa Fe Capital
7346,INSTITUTO RIZZOLI SRL,SUPERADOR,Profesionales,TRAUMATOLOGIA,SANTA FE,Belgrano 3101,0342 455 5403,Santa Fe Capital
7346,INSTITUTO RIZZOLI SRL,SUPERADOR,Profesionales,PEDIATRIA,SANTA FE,Belgrano 3101,0342 455 5403,Santa Fe Capital
